Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,TimelyResponse,TimelyFixes,TimelyReplacements,Reliability,Options,Respectful,Courteous,ActiveListening,InternetService_Fiber Optic,InternetService_None,Contract_One year,Contract_Two Year,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Gender_Male,Gender_Nonbinary
5,55,33588.84,10.74788638,9,0,1,1,0,0,1,0,0,1,1,0,0,1,1,32.0730133,182.460772,3099.922244,3,3,4,4,2,5,5,5,1,0,0,0,0,0,0,0,0
0,77,25875.88,11.12514,8,2,0,0,1,0,1,0,0,1,0,0,1,1,1,51.39701,210.1051,5130.234856,3,3,2,4,3,4,4,4,0,0,0,1,0,0,0,1,0
3,49,57050.83,9.601905,11,1,1,1,1,0,1,0,1,0,0,0,1,0,1,48.38976,107.4806,4327.184375,7,6,6,3,4,6,4,6,0,1,0,0,0,1,0,0,0
1,80,60866.81,9.527678,11,0,0,0,0,0,1,1,0,1,0,1,0,1,0,9.022068,214.9525,997.2010554,5,4,4,5,3,3,4,4,1,0,0,0,1,0,0,0,0
2,54,32410.95,11.66727,10,0,0,0,1,0,1,0,0,0,1,0,1,1,1,60.36923,220.1323,5532.984193,3,4,3,4,2,4,5,4,1,0,0,0,0,0,0,0,0
1,89,51090.87,14.12126974,13,2,0,0,0,0,1,1,0,1,0,0,0,1,0,12.3848312,169.967067,1321.193696,4,4,3,4,3,4,4,4,0,1,0,0,1,0,0,1,0
3,57,106704.4,7.184148,12,3,1,0,1,0,1,1,0,0,1,0,0,0,0,58.8721,157.4836,5045.935401,2,4,4,4,5,3,2,2,1,0,0,0,1,0,0,0,0
1,58,54406.78,11.22655,13,2,1,0,1,0,1,1,1,0,0,0,1,1,0,2.017622,242.6326,816.9425462,4,4,3,3,6,4,3,2,1,0,0,1,0,0,1,1,0
5,46,28900.31,13.56912,10,1,1,0,0,0,1,1,1,0,0,0,0,0,1,11.40214,147.4783,1326.326983,3,3,3,2,4,2,4,4,1,0,0,0,0,0,0,1,0
0,68,56074.77,11.44484,13,3,0,0,1,0,0,1,0,0,1,1,1,0,0,60.52991,194.9768,5214.429658,3,2,3,3,3,3,4,3,1,0,0,0,1,0,0,0,1
8,60,46550.44,13.44192,13,1,1,0,1,0,1,0,1,0,1,1,1,1,0,60.99804,235.1591,5876.124132,3,4,3,1,5,3,3,3,1,0,0,0,0,0,1,1,0
10,35,73170.66,4.647872,13,0,0,0,0,1,1,0,1,0,0,0,0,0,1,48.48324,114.9728,4482.710196,3,2,5,3,3,5,4,3,1,0,0,1,1,0,0,1,0
3,68,28371.99,9.628199,10,1,0,0,0,1,1,0,1,0,0,0,1,0,0,64.52906,139.9568,5587.309027,4,3,4,5,3,4,4,3,1,0,0,0,0,0,1,0,0
0,46,14709.22,9.490979,15,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1.757261,194.9581,589.6405069,2,2,2,1,4,3,3,2,1,0,0,0,0,1,0,0,0
0,63,21053.35,10.69284712,8,2,1,0,0,1,1,0,1,0,1,1,0,1,1,8.892893007,174.991856,1088.263081,2,3,2,4,4,2,3,3,1,0,0,0,0,1,0,1,0
1,43,52633.73,12.48083,14,0,0,0,1,0,1,1,0,1,0,1,1,0,1,9.499599,172.4733,1193.771492,3,3,3,5,3,5,4,4,0,1,0,1,0,0,1,0,0
2,48,81945.11,4.736819,12,1,0,0,1,1,1,1,0,1,1,1,0,0,1,5.814507,192.4885,795.5471897,3,5,3,4,2,5,5,4,1,0,1,0,0,1,0,0,0
3,47,40668.61,5.730434,13,1,0,0,1,0,1,1,0,0,1,1,0,1,1,12.05486,204.9797,1406.621323,3,4,3,3,4,3,3,4,1,0,0,0,0,1,0,0,0
2,80,99482.26,12.94031641,12,2,0,0,1,0,1,1,0,0,0,1,1,1,1,9.461939857,252.62403,1267.634616,4,4,3,4,5,3,3,2,1,0,0,0,0,0,0,0,0
0,29,16604.79,11.78548,18,1,0,1,1,0,1,0,0,0,0,1,1,0,0,71.58072,129.9483,6590.287954,3,2,2,2,4,2,2,3,0,0,0,0,1,0,0,1,0
3,31,13085.77,7.435907,6,2,0,0,1,0,1,1,1,1,0,0,1,1,0,59.6499,245.1283,6196.784339,2,2,3,5,4,3,3,4,0,0,0,0,0,1,0,1,0
3,77,34584.19,11.07398,11,1,0,0,0,0,1,1,1,1,0,1,0,1,1,53.81882,217.4702,4896.644429,5,3,4,4,2,3,5,3,1,0,0,1,0,0,0,1,0
0,57,18651.96,10.78909418,6,1,1,0,1,1,1,1,0,1,1,0,1,0,1,18.37212028,204.963371,1924.903884,4,4,4,3,2,3,4,3,1,0,1,0,0,1,0,0,0
1,84,60276.48,7.338928,3,2,0,0,0,0,1,0,0,1,0,1,1,0,1,68.20321,139.9678,5797.443843,2,2,3,5,3,4,3,3,0,1,0,0,0,1,0,0,0
0,18,13036.7,14.92629,17,1,1,0,1,1,1,0,1,0,0,0,1,0,0,61.13547,139.9568,5380.823835,2,2,3,3,5,3,3,3,1,0,1,0,0,1,0,0,0
0,25,108698.71,8.948441696,8,0,0,0,1,0,1,0,1,1,0,0,0,0,1,11.44810825,104.992311,1267.06092,5,6,4,2,3,5,5,3,0,1,0,0,0,0,0,1,0
2,41,74927.45,10.14027,10,1,2,0,1,0,1,0,1,0,0,0,0,0,0,58.6244,82.49655,4965.419569,3,3,4,3,6,3,3,2,0,1,0,0,0,1,0,0,0
4,29,38670.96,8.293108,17,0,0,0,1,0,0,0,0,1,1,1,1,0,1,67.01837,184.967,6058.185844,4,3,4,1,5,2,4,3,1,0,0,0,0,1,0,0,0
2,58,126805.9,10.36212,17,0,0,0,1,0,0,1,0,0,1,0,1,0,0,56.97428,149.9913,5052.181985,6,3,5,3,3,5,4,4,0,1,1,0,0,1,0,0,0
1,83,18470.36,14.89325,19,0,0,0,0,0,1,0,0,0,0,1,1,1,0,65.04247,187.6422,5709.211479,5,5,5,4,2,4,3,4,0,1,0,0,0,1,0,0,0
1,49,30403.75,12.11743,12,1,0,1,0,1,1,0,1,1,0,0,1,0,0,67.28603,162.4526,5954.978524,3,5,4,3,5,2,4,3,1,0,0,0,0,0,0,1,0
1,49,21409.33,10.89909265,11,1,0,0,1,1,1,1,0,0,0,1,0,0,0,14.87053577,137.469817,1737.873621,4,5,4,6,2,5,4,3,0,0,0,0,1,0,0,0,0
3,45,69222.79,15.42891992,17,0,1,0,0,0,1,1,0,0,0,1,1,1,0,6.215774391,232.62403,1607.735971,4,4,3,3,3,3,4,4,0,0,0,1,0,0,0,1,0
7,86,45181.64,6.974510376,16,2,0,0,0,1,1,1,0,0,0,0,1,1,1,2.834098048,240.114868,901.5457844,3,3,2,3,2,3,4,2,1,0,0,1,0,0,1,1,0
0,20,40700.25,7.74031,12,0,0,0,1,0,1,0,1,0,1,0,1,0,1,69.70761,152.4798,6161.795039,3,2,4,4,4,3,3,2,1,0,0,0,1,0,0,0,0
4,60,38692.31,10.9725355,11,2,0,0,0,0,1,1,1,0,1,1,1,1,0,9.923586914,267.664655,1640.006106,3,3,3,4,3,4,3,3,1,0,0,0,0,0,0,1,0
0,75,52626.1,10.84557,15,0,1,0,1,0,0,0,1,0,0,1,1,0,0,68.95831,152.466,5839.250864,4,3,4,4,6,3,3,3,1,0,1,0,0,0,0,0,0
8,46,68557.22,12.91472,10,0,1,0,1,0,1,0,0,1,0,0,0,1,0,3.081551,169.9378,843.4262718,3,2,3,4,2,4,4,3,1,0,1,0,0,1,0,1,0
2,64,55774.98,11.44104,14,2,1,0,1,0,1,1,0,0,1,1,0,1,1,49.89893,172.5034,4503.247213,5,5,5,4,3,4,4,3,0,1,0,0,0,0,0,1,0
0,26,11476.29,9.656318,6,0,0,0,1,0,1,0,1,0,0,0,0,0,1,8.437873,82.49655,923.1400229,4,4,5,3,4,3,4,4,0,1,1,0,0,0,1,1,0
1,44,20943.07,10.81583,11,0,0,0,0,0,1,0,1,1,1,1,0,0,0,53.28955,142.5007,5084.625994,4,4,5,3,3,5,4,4,0,0,0,0,0,1,0,0,0
4,38,29090.38,12.76686,10,1,0,0,0,0,1,0,0,1,1,0,0,1,1,21.25517,182.4608,2320.769374,3,3,3,3,4,4,3,4,1,0,0,0,0,0,0,1,0
3,21,46506.9,17.50097,12,0,0,0,1,1,1,0,1,0,1,0,0,1,1,2.176948,130.0064,681.4206312,3,4,4,2,5,3,3,5,0,1,0,0,1,0,0,0,0
1,32,34552.94,11.25462,12,2,0,0,1,0,1,1,1,0,1,1,1,0,1,10.97775,165.0182,1417.312047,4,4,4,3,5,3,4,3,0,1,0,0,0,1,0,0,0
1,83,60280.07,5.547264,12,1,2,0,1,0,1,0,1,0,0,1,1,0,1,23.86996,132.466,2609.91314,3,4,3,6,2,4,3,5,0,0,0,0,0,0,0,1,0
0,62,81116.37,15.78884,14,1,0,0,1,0,1,0,0,1,1,1,0,0,1,7.235576,159.983,732.5653824,3,2,3,3,2,3,5,3,1,0,0,1,0,0,1,0,0
1,89,68319.38,4.399685,15,2,1,0,0,0,1,0,0,1,0,0,0,0,1,69.60418,134.9509,5695.706857,3,3,2,1,5,2,3,2,1,0,1,0,0,0,0,0,0
0,63,8972.5,13.38781,13,3,0,0,1,0,1,0,1,0,0,0,1,0,1,59.50718,107.4806,5099.866817,4,5,5,2,3,5,4,4,0,1,1,0,0,0,1,0,0
0,57,57549.87,10.34504,9,0,0,0,0,0,1,1,0,0,1,0,0,1,1,9.303687,172.4705,1547.513225,4,2,4,5,2,4,4,5,0,0,1,0,0,0,0,1,0
9,42,18732.06,7.139813,11,1,0,1,0,0,0,0,0,1,1,0,0,0,1,71.53607,127.4738,6835.30081,3,4,4,2,3,4,2,3,0,0,0,0,1,0,0,1,0
0,62,21225.8,10.65169,14,1,0,0,0,0,1,1,1,1,0,0,0,1,1,10.89627,204.961,1332.165747,2,2,2,3,5,3,3,3,1,0,0,0,0,0,1,1,0
1,40,57025.5,11.24987,16,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1.453865,139.9349,928.6314289,3,4,4,3,5,2,3,3,0,0,0,0,1,0,0,1,0
9,58,34404.66,12.40481,12,2,1,0,0,1,0,0,0,0,1,0,1,1,1,23.49138,200.1323,3174.219068,6,5,5,4,3,4,3,4,0,0,0,1,1,0,0,1,0
6,42,9039.85,11.08932,12,0,0,0,1,0,1,1,0,0,1,1,1,1,1,58.94486,245.147,6115.579407,5,5,4,4,3,5,5,6,0,0,0,0,0,0,0,1,0
6,84,32666.7,9.020394,12,2,0,0,1,1,1,0,0,0,0,0,0,0,1,59.33259,112.4551,4930.400921,3,4,3,2,4,3,3,4,1,0,0,0,0,0,1,0,0
8,33,94258.71,13.33174,9,2,0,0,0,0,1,1,0,1,1,1,1,1,1,67.39064,255.1665,6579.180799,3,3,3,3,4,2,2,3,0,1,1,0,0,0,1,1,0
1,24,12826.8,12.98536,14,2,1,0,0,0,1,1,1,1,1,0,1,0,1,66.03197,207.4811,6005.171652,3,4,4,2,4,3,4,5,1,0,0,1,0,1,0,0,1
0,38,58762.0,11.03118,18,2,0,0,0,0,1,0,0,0,0,1,1,1,0,58.67143,220.1185,5303.936549,4,4,3,4,4,3,6,2,1,0,1,0,1,0,0,0,0
2,65,18088.6,6.659319,21,1,1,0,1,0,1,1,0,1,0,0,0,1,0,5.714934,182.4433,1215.356987,4,3,3,3,3,4,2,4,0,0,1,0,0,0,1,0,0
0,78,72121.31,7.291041,8,3,0,0,0,0,1,1,0,0,1,0,1,1,1,67.93291,252.6378,6131.484263,4,5,4,4,4,5,6,5,1,0,1,0,0,1,0,1,0
1,20,50090.84,7.301377,9,1,0,0,0,0,1,1,0,1,1,0,0,0,1,68.05033,159.9794,6447.490491,3,3,3,2,5,4,3,3,0,0,0,1,1,0,0,1,0
8,22,10000.49,13.05148,11,2,0,0,0,1,1,1,1,1,1,0,1,0,1,59.9755,175.0048,5770.027634,4,4,3,2,3,4,4,5,0,1,0,0,0,0,1,0,0
0,61,40651.57,17.70648,10,2,0,0,1,0,1,1,0,1,0,0,0,1,0,11.93299,182.4433,1758.68213,4,3,3,5,3,2,6,4,0,0,0,0,1,0,0,1,0
0,61,43528.14,8.861688,12,0,0,1,0,0,1,1,1,1,1,0,0,0,1,2.54657,182.497,576.7539469,3,3,4,2,3,3,4,2,1,0,0,0,0,0,1,1,0
2,59,11109.83,10.46768,11,1,1,0,1,1,1,0,0,0,0,0,1,1,1,8.450712,207.6094,1224.407955,3,3,3,3,4,2,4,3,1,0,0,1,0,1,0,1,0
3,70,21486.26,9.593769,11,0,1,0,1,1,1,0,1,0,1,0,0,1,1,67.97593,142.4827,6407.974398,5,4,4,5,3,5,4,6,0,0,0,0,0,0,0,1,0
2,39,19542.22,12.02259,13,0,2,0,0,1,1,0,1,0,0,1,0,0,0,48.78507,95.00571,4170.086495,5,4,5,2,4,5,3,3,0,1,1,0,0,0,1,0,0
1,62,61970.01,8.815017,13,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1.479514,117.4686,773.2252534,3,4,4,4,4,1,1,2,0,0,0,1,0,1,0,1,0
0,79,23799.35,10.36909,19,0,0,0,1,0,1,1,1,0,1,0,1,1,0,61.62569,222.6792,5639.554704,4,4,4,3,3,4,3,5,0,1,0,1,1,0,0,0,0
4,29,21616.86,14.41202,10,1,0,0,1,1,1,0,0,1,0,0,1,0,0,58.09895,139.9349,5698.426541,1,2,3,5,2,3,3,4,0,0,1,0,0,0,1,1,0
3,48,12804.98,9.92207,12,2,1,0,0,1,1,1,1,1,0,1,1,0,0,4.99913,174.991,945.3922235,5,5,6,4,3,4,4,4,0,1,0,1,0,0,1,0,0
8,23,26909.8,6.625411,15,2,2,0,1,0,1,1,0,0,1,0,0,1,1,60.37442,172.4705,6089.889713,2,3,3,4,2,4,4,4,0,0,0,0,0,0,0,1,0
8,30,19284.89,13.3061,11,1,0,0,1,0,1,0,1,0,1,0,1,1,1,15.51194,222.65,2196.073405,3,2,4,5,2,5,5,3,1,0,0,0,0,1,0,0,0
0,18,50066.53,12.67826,14,0,1,0,0,1,1,0,0,0,0,0,1,0,0,45.22375,137.4392,4048.902387,4,4,4,4,4,3,3,4,1,0,0,0,0,1,0,1,0
1,62,38302.75,13.2422,8,1,1,0,1,0,1,0,1,1,0,0,1,0,1,12.31839,142.4526,1821.920781,4,4,3,3,3,2,3,3,0,0,0,0,0,0,0,1,0
1,82,45362.56,5.011995,7,1,0,0,0,1,1,0,1,1,1,0,0,0,1,42.02106,117.5152,3701.191181,3,3,3,4,2,4,4,3,0,1,0,1,0,1,0,1,0
1,19,55417.55,9.331595,9,2,0,0,1,1,1,0,1,1,1,1,1,1,0,69.22588,257.6549,6516.163879,3,3,2,5,3,4,3,4,1,0,1,0,0,1,0,0,0
0,78,45433.92,10.83111,16,1,1,0,0,1,1,1,0,0,0,0,1,0,1,62.02081,169.9447,5300.449639,4,3,3,3,4,3,4,2,1,0,0,1,0,1,0,1,0
7,19,76525.77,6.086425,15,0,1,0,0,1,1,0,1,1,0,1,1,0,1,67.57419,154.9618,6632.42053,4,4,4,3,3,5,4,4,0,0,1,0,0,0,0,0,0
3,55,14676.6,10.42719,13,0,0,1,0,0,1,0,0,1,1,1,1,1,1,21.49074,235.1372,2886.678944,3,3,4,4,4,3,2,4,0,0,1,0,0,0,1,0,0
0,43,6825.46,12.84155,15,1,0,0,0,0,1,1,0,0,0,0,1,1,0,55.83128,207.6386,5122.454947,2,3,3,3,3,3,5,3,0,1,1,0,1,0,0,0,0
2,46,22922.41,12.30949,9,1,1,0,1,0,1,0,1,0,0,0,1,0,1,2.577535,139.9568,552.480335,1,1,1,5,2,4,3,4,1,0,0,1,0,0,1,0,0
4,25,31159.95,6.027816542,15,3,0,0,1,0,1,0,1,0,0,0,0,1,1,10.6312597,129.959755,1720.167182,5,5,5,4,3,4,4,2,0,0,0,0,0,0,0,0,0
5,68,55593.6,9.155612168,14,2,0,0,1,0,1,1,1,1,1,0,0,0,1,7.18546062,162.497044,1501.32182,4,4,4,3,4,4,3,3,0,0,0,0,0,0,0,1,0
2,43,18210.97,7.868489,18,0,1,0,0,0,1,0,0,1,0,0,0,1,0,8.71167,137.4616,1129.873915,2,2,3,2,6,3,2,3,0,1,0,0,0,0,1,1,0
1,58,48293.12,11.58885,13,0,0,0,1,1,1,0,1,0,1,0,1,1,0,7.896371,202.65,1725.323883,3,3,3,5,3,5,3,4,0,0,0,0,0,1,0,1,0
1,57,36404.87,13.91561,11,2,2,1,0,0,1,0,1,0,0,1,0,0,0,9.836442,95.00571,888.9198648,3,4,3,4,3,4,3,4,0,1,0,1,1,0,0,0,0
1,29,39719.11,12.20313,11,0,0,0,0,1,1,1,0,0,0,1,0,0,0,6.92143,157.4698,820.9054953,4,4,4,2,5,2,1,3,1,0,0,0,0,0,0,1,0
1,68,60661.46,8.760586,11,2,2,0,0,0,1,0,0,0,0,1,0,1,1,58.42415,159.9512,4918.504071,4,5,4,4,4,4,2,4,1,0,0,0,0,0,1,0,0
1,36,30575.77,11.58551,10,1,0,0,0,1,1,0,0,1,0,0,0,1,0,6.799748,169.9378,965.3809411,5,4,4,4,2,4,5,7,1,0,0,0,1,0,0,1,0
8,51,27251.15,11.0309,10,2,0,1,1,0,1,0,1,1,0,1,1,0,0,58.172,174.9618,5421.452894,5,5,5,2,4,3,3,3,1,0,0,0,1,0,0,1,0
1,89,98189.95,11.03899,15,1,0,0,0,1,1,1,0,0,1,1,1,1,0,26.74209,245.147,3121.880615,4,3,3,4,4,4,2,5,0,0,0,0,1,0,0,0,0
0,23,18533.9,6.565787,10,0,0,0,0,1,1,0,0,0,0,0,1,1,0,71.56031,187.6094,6818.374228,2,2,2,3,4,3,3,3,0,0,0,0,0,1,0,0,0
1,30,40410.46,8.4836,11,0,0,1,0,1,1,0,0,1,0,0,1,0,0,17.4028,139.9349,2221.185633,4,3,4,3,4,2,4,3,0,0,0,0,0,0,0,0,0
0,38,35242.17,9.40677,9,2,0,1,0,0,1,0,1,0,1,0,1,0,0,71.30636,120.0035,6233.777957,2,3,3,3,3,2,2,4,0,1,0,0,1,0,0,0,0
0,80,14433.56,8.733939,12,1,0,0,1,0,1,1,0,1,0,1,1,1,1,13.46637,255.1198,2088.717973,2,3,3,3,4,1,4,1,0,0,0,0,0,0,0,1,0
1,47,34469.78,11.85962,11,2,0,0,1,0,1,0,0,1,0,1,0,0,0,57.95857,147.4601,4883.516353,3,4,3,3,4,3,3,2,1,0,1,0,0,1,0,0,0
2,72,74964.31,9.513491,7,2,0,0,0,0,1,0,0,1,0,0,0,1,1,47.30434,149.9378,4610.488208,5,5,6,4,5,4,3,3,0,0,0,0,0,1,0,1,0
0,81,65442.86,11.42331,15,1,0,0,1,1,1,1,1,1,0,1,0,1,1,61.173,184.9939,5393.762111,5,4,4,3,3,4,5,3,0,1,0,0,1,0,0,1,0
0,57,1055.12,10.39479,12,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2.241794,124.9781,323.751566,4,5,3,4,3,2,5,4,1,0,0,0,0,1,0,1,0
0,62,57667.78,10.59311,11,0,1,0,0,0,1,1,0,1,0,0,1,0,0,21.42092,192.4404,2120.230349,2,2,3,3,5,2,1,2,1,0,0,0,0,1,0,1,0
3,73,22663.77,14.68158,11,1,0,0,0,0,1,0,0,1,0,1,0,0,1,16.56317,127.4601,1881.485804,4,5,4,3,3,4,4,4,0,0,0,0,0,1,0,0,0
2,20,20433.9,10.4009592,13,0,1,0,0,0,1,1,0,0,0,1,1,1,1,8.063547235,232.62403,1810.319743,5,4,6,4,3,5,3,5,0,0,0,0,0,0,0,1,0
2,24,24799.72,14.69987,11,1,0,0,1,1,1,0,0,0,1,1,0,0,0,3.636783,137.4872,529.8555137,4,4,4,4,2,4,4,2,1,0,0,0,0,1,0,0,0
0,30,21200.76,13.4046,11,0,1,0,1,1,1,1,1,0,0,1,0,0,1,6.554584,127.5112,831.986868,4,4,4,4,4,3,5,4,0,1,0,1,0,0,1,1,0
1,31,5149.97,13.84635691,10,0,0,0,1,0,0,0,0,1,1,0,1,1,1,4.208227552,222.628057,1444.321124,3,3,3,3,4,3,2,2,0,0,0,0,0,1,0,0,1
1,64,45129.46,7.787097,10,0,0,1,0,0,0,1,0,1,0,0,0,1,1,61.18595,169.9671,5319.532385,1,2,2,4,4,2,2,2,0,1,0,1,0,0,1,0,0
2,60,9104.94,11.17089,20,1,0,0,1,0,1,1,0,1,1,0,0,1,0,59.01526,182.49,5353.001743,3,3,3,2,4,4,4,3,0,1,1,0,0,0,1,1,0
0,56,47795.03,13.31611,18,1,0,0,0,0,1,1,1,0,1,1,1,0,0,62.60334,177.4945,5951.423471,4,4,5,4,5,5,3,5,0,0,0,0,0,0,0,0,0
4,76,15164.29,6.029026,14,0,1,0,0,0,0,0,1,1,0,1,0,1,1,7.606099,152.4884,1072.186545,2,1,3,4,3,2,3,3,0,1,0,1,0,0,1,1,0
6,19,77498.99,7.725473,9,0,1,0,0,0,1,1,1,1,1,1,1,0,1,16.27572,187.5139,2141.951697,2,4,3,4,5,3,3,3,0,1,0,0,1,0,0,0,0
2,46,27219.87,13.29565706,17,0,0,0,0,0,1,0,0,1,0,1,0,1,1,4.576705489,149.970715,703.2651223,3,3,3,3,5,5,2,2,0,1,1,0,1,0,0,0,0
3,36,36890.17,11.25565,8,0,0,0,0,0,1,1,0,1,1,0,1,1,1,57.54902,255.1336,5971.138391,2,3,3,3,4,2,3,3,0,0,0,0,0,0,0,0,0
0,30,7141.05,15.96237,15,0,0,0,1,0,1,0,1,0,1,1,1,0,0,7.2247,164.9889,1060.670899,4,3,2,2,2,4,4,4,1,0,0,0,0,0,0,1,0
3,35,81564.77,12.9755,12,3,0,0,0,0,1,0,0,0,1,0,0,1,0,5.63873,159.965,843.9673513,5,4,5,4,4,2,4,4,1,0,0,0,0,0,0,0,0
2,28,79152.4,10.08354,10,0,0,1,1,0,1,1,0,0,0,0,1,1,1,5.364231,240.1149,1145.096989,5,4,4,4,3,3,5,4,1,0,0,0,1,0,0,1,0
1,45,50159.71,14.12411,15,0,1,0,1,0,1,1,0,1,0,0,1,0,1,8.954465,172.4404,1551.718247,5,3,4,2,4,3,3,2,0,0,1,0,1,0,0,0,0
2,31,47944.46,11.11418795,10,0,0,0,1,0,1,1,0,1,0,0,1,0,1,7.457173484,172.440432,1552.772876,4,4,5,5,3,4,3,4,0,0,0,1,1,0,0,1,0
0,19,19211.13,11.94333,13,2,1,0,1,1,1,1,0,1,0,0,1,0,1,1.741247,172.4404,1015.142572,4,4,4,4,4,3,3,4,0,0,0,0,1,0,0,0,0
0,26,56488.39,9.726798,17,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1.854011,255.1417,881.9915619,5,5,4,4,3,5,4,5,1,0,0,0,0,1,0,1,0
4,76,45553.16,14.4386161,15,3,0,0,0,0,1,1,0,0,1,0,0,1,0,9.043575718,172.470522,1587.044822,4,5,4,4,4,4,3,4,0,0,1,0,0,0,0,1,0
2,52,99168.2,12.64257,15,0,0,1,0,0,1,1,1,1,0,1,0,0,1,9.613541,150.007,1083.774656,4,3,2,3,4,4,5,4,0,1,0,0,0,1,0,0,0
0,80,13502.99,9.762221,15,1,1,0,1,0,1,0,0,1,0,0,0,0,1,39.7266,134.9509,3246.325481,1,1,2,4,4,2,3,3,1,0,0,1,1,0,0,0,0
1,32,5440.68,6.09105,14,1,0,1,0,1,1,1,1,1,1,1,0,0,0,44.94292,175.0062,4594.301628,5,4,4,4,4,5,4,5,0,0,0,0,0,1,0,1,0
1,29,87107.32,8.49259,11,2,1,1,1,0,1,0,0,0,1,1,1,0,1,61.50313,162.4713,5419.934519,5,5,4,4,4,4,4,3,1,0,0,1,0,1,0,0,0
3,75,28520.32,13.74777955,15,1,0,0,0,1,1,1,1,0,1,0,0,1,0,5.770390256,162.511928,870.76398,3,3,4,2,4,4,3,4,0,1,0,0,1,0,0,0,0
0,20,41922.65,10.92542,7,1,2,0,0,0,1,0,0,1,1,1,0,0,0,8.599092,127.5067,981.9916887,4,4,2,4,2,4,4,4,0,1,0,0,0,1,0,0,0
1,40,74781.03,13.20603,10,2,0,0,1,0,1,0,1,0,0,1,0,0,0,71.17766,127.482,6053.109934,3,3,3,3,3,4,3,3,1,0,0,0,0,1,0,1,0
0,84,43525.94,10.55912151,2,2,2,0,0,0,1,1,1,0,1,0,1,0,1,4.32321356,184.985293,627.3962656,4,4,4,2,3,4,4,4,1,0,0,0,0,0,0,0,1
4,75,25742.72,7.663279641,16,0,0,0,0,1,1,1,0,1,0,0,0,0,1,3.310281145,167.456419,556.2193844,2,4,3,2,6,3,2,3,1,0,0,0,0,0,1,1,0
1,86,38499.66,16.22846,11,1,3,0,1,1,0,0,0,0,1,1,1,1,1,15.10828,200.1652,1740.076162,3,3,4,5,2,4,4,4,0,1,0,0,0,1,0,1,0
2,65,45020.53,8.595477,10,2,0,0,1,1,1,0,0,1,0,0,0,0,0,61.37365,114.9509,5626.567359,4,4,5,2,5,4,4,5,0,0,1,0,0,0,1,1,0
3,88,16658.68,8.525073,12,2,1,0,1,1,1,1,0,0,0,1,0,0,0,46.94705,157.4698,3968.64853,4,4,4,4,3,4,3,3,1,0,0,1,0,1,0,1,0
1,47,53148.58,10.27957,12,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.736879,104.9629,374.332233,4,3,3,4,4,3,3,3,0,1,0,0,0,1,0,0,0
0,88,35108.41,14.54049442,8,0,1,0,0,1,1,0,1,1,0,0,0,1,0,2.967533379,139.979239,525.3069851,3,3,5,1,4,3,5,5,0,1,0,0,0,0,0,1,0
1,53,30848.77,7.908414,5,1,0,0,1,0,1,0,1,0,0,1,1,1,1,63.07092,222.6362,5768.283353,1,2,1,3,5,2,2,5,1,0,0,0,0,1,0,1,0
1,88,7833.53,11.14280011,17,2,0,0,0,0,1,1,0,0,1,0,1,1,1,7.858862202,252.637807,1207.144714,5,4,4,4,5,4,5,3,1,0,0,0,0,1,0,1,0
2,61,47134.23,6.264097,17,2,1,1,1,1,1,0,1,1,1,1,1,0,1,68.82603,155.0084,6115.01855,3,3,4,5,3,4,5,4,0,1,0,0,1,0,0,0,0
2,73,8091.21,9.335603,13,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.924951,117.472,468.5975061,3,4,3,3,3,3,3,3,0,1,0,0,0,1,0,1,0
1,84,42037.97,13.79652,16,0,0,0,1,1,1,1,0,0,0,1,0,0,0,10.03914,124.9935,896.0387666,1,3,2,6,2,2,3,2,0,1,0,0,0,1,0,1,0
5,46,59865.13,13.44264,9,1,1,1,0,1,1,0,1,0,1,1,0,1,0,58.43007,154.9919,5770.387227,2,3,3,3,4,3,3,3,0,0,0,0,1,0,0,1,0
1,28,84123.33,15.3328,6,1,1,0,1,0,1,0,0,0,0,1,1,1,1,69.69884,200.1185,6731.618169,6,6,5,4,3,4,3,5,0,0,0,0,0,0,1,1,0
1,89,26652.94,7.951989,13,1,0,1,0,0,1,0,0,1,1,0,0,0,1,59.71663,147.4738,4970.688189,6,6,4,2,5,4,4,4,1,0,0,0,1,0,0,0,0
1,89,25484.55,9.148549,12,0,0,0,1,0,1,0,1,0,0,0,0,1,0,65.71442,149.9598,5600.167567,3,4,4,5,3,3,4,5,1,0,0,1,1,0,0,1,0
2,36,29547.56,11.08317,15,0,1,0,1,0,1,1,1,0,1,0,0,0,1,41.94323,140.0013,4185.58497,5,4,4,3,4,4,3,3,0,0,1,0,0,0,1,0,0
